"2112.04350","Alex Postnikov","Aleksey Postnikov, Aleksander Gamayunov, Gonzalo Ferrer","Transformer based trajectory prediction",,,,,"cs.RO cs.CV","http://creativecommons.org/licenses/by-nc-nd/4.0/","  To plan a safe and efficient route, an autonomous vehicle should anticipate
future motions of other agents around it. Motion prediction is an extremely
challenging task which recently gained significant attention of the research
community. In this work, we present a simple and yet strong baseline for
uncertainty aware motion prediction based purely on transformer neural
networks, which has shown its effectiveness in conditions of domain change.
While being easy-to-implement, the proposed approach achieves competitive
performance and ranks 1$^{st}$ on the 2021 Shifts Vehicle Motion Prediction
Competition.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 16:00:14 GMT""}]","2021-12-14"
"2112.04524","Jose M. Diego Rodriguez","J.M. Diego, G. Bernstein, W. Chen, A. Goobar, J.P. Johansson, P.L.
  Kelly, E. M\""ortsell, J.W. Nightingale","Microlensing and the type Ia supernova iPTF16geu","21 pages and 30 figures","A&A 662, A34 (2022)","10.1051/0004-6361/202143009",,"astro-ph.CO astro-ph.HE","http://creativecommons.org/licenses/by/4.0/","  The observed magnifications and light curves of the quadruply-imaged
iPTF16geu supernova (SN) offers a unique opportunity to study a lens system
with a variety of independent constraints. The four observed positions can be
used to constrain the macrolens model. The magnifications and light curves at
the four SN positions are more useful to constrain microlensing models. We
define the macrolens model as a combination of a baryonic component that traces
the observed light distribution, and a dark matter halo component. We constrain
the macrolens model using the positional constraints given by the 4 observed
images, and compare it with the best model obtained when magnification
constraints are included. We find that the magnification can not be explained
by a macrolens model alone, and that contributions from substructures such as
microlenses are needed to explain the observed magnifications. We consider
microlens models based on the inferred stellar mass from the baryonic component
of the macrolens model, and use the observed magnification and light curves to
constrain the contribution from microlenses. We compute the likelihood of a
variety of macro+micro lens models where we vary the dark matter halo, baryonic
component, and microlens configurations. We use information about the position,
magnification and, for the first time, the lightcurves of the four observed SN
images. We combine macrolens and microlens models in order to reproduce the
observations; the four SN positions, magnifications, and lack of fluctuations
in the light curves. After marginalizing over the model parameters, we find
that larger stellar surface mass densities are preferred. This result suggests
that the mass of the baryonic component is dominated by its stellar component.
We conclude that microlensing from the baryonic component suffices to explain
the observed flux ratios and light curves.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:00:54 GMT""}]","2022-06-08"
"2112.04525","Barmak Shams Es Haghi","Paolo Gondolo, Pearl Sandick, Barmak Shams Es Haghi, Eli Visbal","Reionization in the Light of Dark Stars","11 pages, 5 figures",,"10.3847/1538-4357/ac7fea",,"astro-ph.CO astro-ph.GA astro-ph.SR hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We investigate the effect of Dark Stars (DSs) on the reionization history of
the Universe, and the interplay between them and feedback due to Lyman-Werner
(LW) radiation in reducing the Cosmic Microwave Background (CMB) optical depth
to a value within the $\tau = 0.054 \pm 0.007$ range measured by Planck. We use
a semi-analytic approach to evaluate reionization histories and CMB optical
depths, which includes Population II (Pop II) stars in atomic cooling halos and
Pop III stars in minihalos with LW feedback, preceded by a DS phase. We show
that while LW feedback by itself can reduce the integrated optical depth to the
last scattering surface to $\sim 0.05$ only if the Pop III star formation
efficiency is less than $\sim 0.2\%$, the inclusion of a population of DSs can
naturally lead to the measured CMB optical depth for much larger Pop III star
formation efficiencies $\gtrsim 1\%$.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:03:13 GMT""}]","2022-08-17"
"2112.04526","Irma Ri\'adigos","Ri\'adigos Irma, Gonz\'alez-D\'iaz Diego, P\'erez-Mu\~nuzuri Vicente","Revisting the limits of atmospheric temperature retrieval from
  cosmic-ray measurements","21 pages, 12 figures, submitted to Journal of Earth and Space Science
  (2021)",,,,"physics.ao-ph physics.app-ph physics.ins-det physics.space-ph","http://creativecommons.org/licenses/by-nc-nd/4.0/","  A priori, cosmic-ray measurements offer a unique capability to determine the
vertical profile of atmospheric temperatures directly from ground. However,
despite the increased understanding of the impact of the atmosphere on
cosmic-ray rates, attempts to explore the technological potential of the latter
for atmospheric physics remain very limited. In this paper we examine the
intrinsic limits of the process of cosmic-ray data inversion for atmospheric
temperature retrieval, by combining a detection station at ground with another
one placed at an optimal depth, and making full use of the angular information.
With that aim, the temperature-induced variations in c. r. rates have been
simulated resorting to the theoretical temperature coefficients $W_T(h, \theta,
E_{th})$ and the temperature profiles obtained from the ERA5 atmospheric
reanalysis. Muon absorption and Poisson statistics have been included to
increase realism. The resulting c.r. sample has been used as input for the
inverse problem and the obtained temperatures compared to the input temperature
data. Relative to early simulation works, performed without using angular
information and relying on underground temperature coefficients from a
sub-optimal depth, our analysis shows a strong improvement in temperature
predictability for all atmospheric layers up to 50 hPa, nearing a factor 2
error reduction. Furthermore, the temperature predictability on 6 h-intervals
stays well within the range 0.8-2.2 K. Most remarkably, we show that it can be
achieved with small-area m$^2$-scale muon hodoscopes, amenable nowadays to a
large variety of technologies. For mid-latitude locations, the optimal depth of
the underground station is around 20 m.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:04:51 GMT""}]","2021-12-10"
"2112.04527","James Halverson","James Halverson","Building Quantum Field Theories Out of Neurons",,,,,"hep-th cs.LG hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  An approach to field theory is studied in which fields are comprised of $N$
constituent random neurons. Gaussian theories arise in the infinite-$N$ limit
when neurons are independently distributed, via the Central Limit Theorem,
while interactions arise due to finite-$N$ effects or non-independently
distributed neurons. Euclidean-invariant ensembles of neurons are engineered,
with tunable two-point function, yielding families of Euclidean-invariant field
theories. Some Gaussian, Euclidean invariant theories are reflection positive,
which allows for analytic continuation to a Lorentz-invariant quantum field
theory. Examples are presented that yield dual theories at infinite-$N$, but
have different symmetries at finite-$N$. Landscapes of classical field
configurations are determined by local maxima of parameter distributions.
Predictions arise from mixed field-neuron correlators. Near-Gaussianity is
exhibited at large-$N$, potentially explaining a feature of field theories in
Nature.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:05:36 GMT""}]","2021-12-10"
"2112.04528","Qing-Dong Jiang","Qing-Dong Jiang and A. Balatsky","Geometric Induction in Chiral Superfluids","6+11 pages, 4 figures","Physical Review Letters 129, 016801 (2022)","10.1103/PhysRevLett.129.016801",,"cond-mat.supr-con cond-mat.mes-hall cond-mat.mtrl-sci quant-ph","http://creativecommons.org/licenses/by/4.0/","  We explore the properties of chiral superfluid thin films coating a curved
surface. Due to the vector nature of the order parameter, a geometric gauge
field emerges and leads to a number of observable effects such as anomalous
vortex-geometric interaction and curvature-induced mass/spin supercurrents. We
apply our theory to several well-known phases of chiral superfluid $\rm ^3 He$
and derive experimentally observable signatures. We further discuss the cases
of flexible geometries where a soft surface can adapt itself to compensate for
the strain from the chiral superfluid. The proposed interplay between geometry
and chiral superfluid order provides a fascinating avenue to control and
manipulate quantum states with strain.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:06:03 GMT""},{""version"":""v2"",""created"":""Tue, 25 Jan 2022 03:12:45 GMT""},{""version"":""v3"",""created"":""Sat, 6 Aug 2022 15:03:42 GMT""}]","2022-08-09"
"2112.04529","V\'ictor  Jaramillo","Miguel Alcubierre, Juan Barranco, Argelia Bernal, Juan Carlos
  Degollado, Alberto Diez-Tejedor, V\'ictor Jaramillo, Miguel Megevand, Dar\'io
  N\'u\~nez, Olivier Sarbach","Extreme $\ell$-boson stars","22 pages. To appear in Classical and Quantum Gravity - (Focus Issue
  on Bosonic Stars)",,"10.1088/1361-6382/ac5fc2",,"gr-qc astro-ph.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A new class of complex scalar field objects, which generalize the well known
boson stars, was recently found as solutions to the Einstein-Klein-Gordon
system. The generalization consists in incorporating some of the effects of
angular momentum, while still maintaining the spacetime's spherical symmetry.
These new solutions depend on an (integer) angular parameter $\ell$, and hence
were named $\ell$-boson stars. Like the standard $\ell=0$ boson stars these
configurations admit a stable branch in the solution space; however, contrary
to them they have a morphology that presents a shell-like structure with a
""hole"" in the internal region. In this article we perform a thorough
exploration of the parameter space, concentrating particularly on the extreme
cases with large values of $\ell$. We show that the shells grow in size with
the angular parameter, doing so linearly for large values, with the size
growing faster than the thickness. Their mass also increases with $\ell$, but
in such a way that their compactness, while also growing monotonically,
converges to a finite value corresponding to about one half of the Buchdahl
limit for stable configurations. Furthermore, we show that $\ell$-boson stars
can be highly anisotropic, with the radial pressure diminishing relative to the
tangential pressure for large $\ell$, reducing asymptotically to zero, and with
the maximum density also approaching zero. We show that these properties can be
understood by analyzing the asymptotic limit $\ell\rightarrow\infty$ of the
field equations and their solutions. We also analyze the existence and
characteristics of both timelike and null circular orbits, especially for very
compact solutions.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:08:24 GMT""},{""version"":""v2"",""created"":""Thu, 17 Mar 2022 18:46:51 GMT""}]","2022-05-06"
"2112.04530","Idan Tamir","Idan Tamir, Martina Trahms, Franzisca Gorniaczyk, Felix von Oppen, Dan
  Shahar, and Katharina J. Franke","Direct observation of intrinsic surface magnetic disorder in amorphous
  superconducting films",,,"10.1103/PhysRevB.105.L140505",,"cond-mat.supr-con","http://creativecommons.org/licenses/by-nc-nd/4.0/","  The interplay between disorder and interactions can dramatically influence
the physical properties of thin-film superconductors. In the most extreme case,
strong disorder is able to suppress superconductivity as an insulating phase
emerges. Due to the known pair-breaking potential of magnetic disorder on
superconductors, the research focus is on the influence of non-magnetic
disorder. Here we provide direct evidence that magnetic disorder is also
present at the surface of amorphous superconducting films. This magnetic
disorder is present even in the absence of magnetic impurity atoms and is
intimately related to the surface termination itself. While bulk
superconductivity survives in sufficiently thick films, we suggest that
magnetic disorder may crucially affect the superconductor-to-insulator
transition in the thin-film limit.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:10:52 GMT""}]","2022-04-20"
"2112.04531","Dheeraj Pasham","Dheeraj R. Pasham (MIT), Wynn C. G. Ho, William Alston, Ronald
  Remillard, Mason Ng, Keith Gendreau, Brian D. Metzger, Diego Altamirano,
  Deepto Chakrabarty, Andrew Fabian, Jon Miller, Peter Bult, Zaven Arzoumanian,
  James F. Steiner, Tod Strohmayer, Francesco Tombesi, Jeroen Homan, Edward M.
  Cackett, Alice Harding","Evidence for a Compact Object in the Aftermath of the Extra-Galactic
  Transient AT2018cow","Published in Nature astronomy on 13th December 2021",,"10.1038/s41550-021-01524-8",,"astro-ph.HE","http://creativecommons.org/licenses/by/4.0/","  The brightest Fast Blue Optical Transients (FBOTs) are mysterious
extragalactic explosions that may represent a new class of astrophysical
phenomena. Their fast time to maximum brightness of less than a week and
decline over several months and atypical optical spectra and evolution are
difficult to explain within the context of core-collapse of massive stars which
are powered by radioactive decay of Nickel-56 and evolve more slowly. AT2018cow
(at redshift of 0.014) is an extreme FBOT in terms of rapid evolution and high
luminosities. Here we present evidence for a high-amplitude quasi-periodic
oscillation (QPO) of AT2018cow's soft X-rays with a frequency of 224 Hz (at
3.7$\sigma$ significance level or false alarm probability of 0.02%) and
fractional root-mean-squared amplitude of >30%. This signal is found in the
average power density spectrum taken over the entire 60-day outburst and
suggests a highly persistent signal that lasts for a billion cycles. The high
frequency (rapid timescale) of 224 Hz (4.4 ms) argues for a compact object in
AT2018cow, which can be a neutron star or black hole with a mass less than 850
solar masses. If the QPO is the spin period of a neutron star, we can set
limits on the star's magnetic field strength. Our work highlights a new way of
using high time-resolution X-ray observations to study FBOTs.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:13:19 GMT""},{""version"":""v2"",""created"":""Tue, 21 Dec 2021 01:18:20 GMT""}]","2021-12-22"
"2112.04532","Jiang Liu","Jiang Liu, Alexander Levine, Chun Pong Lau, Rama Chellappa, Soheil
  Feizi","Segment and Complete: Defending Object Detectors against Adversarial
  Patch Attacks with Robust Patch Detection","CVPR 2022 camera ready",,,,"cs.CV cs.CR eess.IV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Object detection plays a key role in many security-critical systems.
Adversarial patch attacks, which are easy to implement in the physical world,
pose a serious threat to state-of-the-art object detectors. Developing reliable
defenses for object detectors against patch attacks is critical but severely
understudied. In this paper, we propose Segment and Complete defense (SAC), a
general framework for defending object detectors against patch attacks through
detection and removal of adversarial patches. We first train a patch segmenter
that outputs patch masks which provide pixel-level localization of adversarial
patches. We then propose a self adversarial training algorithm to robustify the
patch segmenter. In addition, we design a robust shape completion algorithm,
which is guaranteed to remove the entire patch from the images if the outputs
of the patch segmenter are within a certain Hamming distance of the
ground-truth patch masks. Our experiments on COCO and xView datasets
demonstrate that SAC achieves superior robustness even under strong adaptive
attacks with no reduction in performance on clean images, and generalizes well
to unseen patch shapes, attack budgets, and unseen attack methods. Furthermore,
we present the APRICOT-Mask dataset, which augments the APRICOT dataset with
pixel-level annotations of adversarial patches. We show SAC can significantly
reduce the targeted attack success rate of physical patch attacks. Our code is
available at https://github.com/joellliu/SegmentAndComplete.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:18:48 GMT""},{""version"":""v2"",""created"":""Mon, 2 May 2022 14:59:39 GMT""}]","2022-05-03"
"2112.04533","Eric Rowell","Paul Martin and Eric C. Rowell","Classification of spin-chain braid representations","34 pages (second version). Substantially revised. (version 3) minor
  changes, added reference to recent applications",,,,"math.QA math.RT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A braid representation is a monoidal functor from the braid category
$\mathsf{B}$, for example given by a solution to the constant Yang-Baxter
equation. Given a monoidal category $\mathsf{C}$ with
$ob(\mathsf{C})=\mathbb{N}$, a rank-$N$ charge-conserving representation (or
spin-chain representation) is a strict monoidal functor $F$ from $\mathsf{C}$
to the category $\mathrm{Match}^N$ of rank-$N$ charge-conserving matrices that
is natural in the sense that $F(1)=1$}. In this work we construct all
spin-chain braid representations, and classify up to suitable notions of
isomorphism.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:21:36 GMT""},{""version"":""v2"",""created"":""Wed, 14 Sep 2022 19:13:37 GMT""},{""version"":""v3"",""created"":""Wed, 1 Mar 2023 17:43:39 GMT""}]","2023-03-02"
"2112.04534","Reuben Adatorwovor","Reuben Adatorwovor, Aurelien Latouche, and Jason P. Fine","A Parametric Approach to Relaxing the Independence Assumption in
  Relative Survival Analysis","15 pages, 3 figures, 6 tables",,,,"stat.ME math.ST stat.TH","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  With known cause of death (CoD), competing risk survival methods are
applicable in estimating disease-specific survival. Relative survival analysis
may be used to estimate disease-specific survival when cause of death is either
unknown or subject to misspecification and not reliable for practical usage.
This method is popular for population-based cancer survival studies using
registry data and does not require CoD information. The standard estimator is
the ratio of all-cause survival in the cancer cohort group to the known
expected survival from a general reference population. Disease-specific death
competes with other causes of mortality, potentially creating dependence among
the CoD. The standard ratio estimate is only valid when death from disease and
death from other causes are independent. To relax the independence assumption,
we formulate dependence using a copula-based model. Likelihood-based parametric
method is used to fit the distribution of disease-specific death without CoD
information, where the copula is assumed known and the distribution of other
cause of mortality is derived from the reference population. We propose a
sensitivity analysis, where the analysis is conducted across a range of assumed
dependence structures. We demonstrate the utility of our method through
simulation studies and an application to French breast cancer data.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:24:18 GMT""}]","2021-12-10"
"2112.04535","Ali Seraj","Ali Seraj and Blagoje Oblak","Gyroscopic Gravitational Memory","16 pages, 2 figures (V2: added references and minor corrections)",,,,"hep-th gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the motion of a gyroscope located far away from an isolated
gravitational source in an asymptotically flat space-time. As seen from a local
frame `tied to distant stars', the gyroscope precesses when gravitational waves
cross its path, resulting in a net `orientation memory' that carries
information on the wave profile. The effect is related to asymptotic
symmetries: at leading order in the inverse distance to the source, the
precession rate coincides with the (covariant) dual mass aspect, providing a
celestially local measurement protocol for dual supertranslation charges.
Furthermore, the net gyroscopic memory is derived from flux-balance equations
for superrotations and contains an extra flux generating electric-magnetic
duality. The spin memory effect is reproduced as a special case.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:26:13 GMT""},{""version"":""v2"",""created"":""Fri, 10 Dec 2021 15:59:16 GMT""}]","2021-12-13"
"2112.04536","Maria Vittoria Minniti","Maria Vittoria Minniti, Ruben Grandia, Farbod Farshidian, Marco Hutter","Adaptive CLF-MPC With Application To Quadrupedal Robots",,"IEEE Robotics and Automation Letters (Volume: 7, Issue: 1, Jan.
  2022)","10.1109/LRA.2021.3128697",,"cs.RO cs.SY eess.SY","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Modern robotic systems are endowed with superior mobility and mechanical
skills that make them suited to be employed in real-world scenarios, where
interactions with heavy objects and precise manipulation capabilities are
required. For instance, legged robots with high payload capacity can be used in
disaster scenarios to remove dangerous material or carry injured people. It is
thus essential to develop planning algorithms that can enable complex robots to
perform motion and manipulation tasks accurately. In addition, online
adaptation mechanisms with respect to new, unknown environments are needed. In
this work, we impose that the optimal state-input trajectories generated by
Model Predictive Control (MPC) satisfy the Lyapunov function criterion derived
in adaptive control for robotic systems. As a result, we combine the stability
guarantees provided by Control Lyapunov Functions (CLFs) and the optimality
offered by MPC in a unified adaptive framework, yielding an improved
performance during the robot's interaction with unknown objects. We validate
the proposed approach in simulation and hardware tests on a quadrupedal robot
carrying un-modeled payloads and pulling heavy boxes.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:28:02 GMT""},{""version"":""v2"",""created"":""Mon, 21 Mar 2022 16:29:20 GMT""}]","2022-03-22"
"2112.04537","Rasmus Larsen","Rasmus N. Larsen, Sayantan Sharma, Edward Shuryak","Correlating confinement to topological fluctuations near the crossover
  transition in QCD","The final published version with a few references updated","Phys. Rev. D 105, L071501 , Published 20 April 2022","10.1103/PhysRevD.105.L071501",,"hep-lat hep-th nucl-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We show the existence of strong (anti)correlations between the topological
hot spots and the local values of the trace of the Polyakov loop in $2+1$
flavor QCD with physical quark mass, in the vicinity of the crossover
transition corresponding to the simultaneous restoration of chiral symmetry and
deconfinement. Using sophisticated lattice techniques, we have carefully
identified the topological hot spots using quark zero modes and measured the
short-distance fluctuations of the Polyakov loop about them, showing how the
latter is repelled quite strongly around the peak of the zero modes. Though we
could explain some aspects of these correlations within the instanton-dyon
picture, our work sets the stage for a larger goal towards a systematic study
of the role of different topological species that interact with the Polyakov
loop, establishing the strong connection between topology and confinement.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:28:23 GMT""},{""version"":""v2"",""created"":""Mon, 25 Apr 2022 12:56:39 GMT""}]","2022-04-26"
"2112.04538","Anna Punanova","Anna Punanova, Anton Vasyunin, Paola Caselli, Alexander Howard, Silvia
  Spezzano, Yancy Shirley, Samantha Scibelli, and Jorma Harju","Methanol Mapping in Cold Cores: Testing Model Predictions","Accepted for publication in ApJ",,"10.3847/1538-4357/ac4e7d",,"astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Chemical models predict that in cold cores gas-phase methanol is expected to
be abundant at the outer edge of the CO depletion zone, where CO is actively
adsorbed. CO adsorption correlates with volume density in cold cores, and, in
nearby molecular clouds, the catastrophic CO freeze-out happens at volume
densities above 10$^4$ cm$^{-3}$. The methanol production rate is maximized
there and its freeze-out rate does not overcome its production rate, while the
molecules are shielded from UV destruction by gas and dust. Thus, in cold
cores, methanol abundance should generally correlate with visual extinction
that depends both on volume and column density. In this work, we test the most
basic model prediction that maximum methanol abundance is associated with a
local $A_V\simeq$4 mag in dense cores and constrain the model parameters with
the observational data. With the IRAM 30 m antenna, we mapped the CH$_3$OH
(2-1) and (3-2) transitions toward seven dense cores in the L1495 filament in
Taurus to measure the methanol abundance. We use the Herschel/SPIRE maps to
estimate visual extinction, and the C$^{18}$O(2-1) maps from Tafalla & Hacar
(2015) to estimate CO depletion. We explored the observed and modeled
correlations between the methanol abundances, CO depletion, and visual
extinction varying the key model parameters. The modeling results show that
hydrogen surface diffusion via tunneling is crucial to reproduce the observed
methanol abundances, and the needed reactive desorption efficiency matches the
one deduced from laboratory experiments.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:28:35 GMT""}]","2022-03-30"
"2112.04539","Hoda Eldardiry","Jiaying Gong and Hoda Eldardiry","Prompt-based Zero-shot Relation Extraction with Semantic Knowledge
  Augmentation","11 pages, 7 figures",,,,"cs.CL","http://creativecommons.org/licenses/by/4.0/","  In relation triplet extraction (RTE), recognizing unseen (new) relations for
which there are no training instances is a challenging task. Efforts have been
made to recognize unseen relations based on question-answering models or
relation descriptions. However, these approaches miss the semantic information
about connections between seen and unseen relations. In this paper, We propose
a prompt-based model with semantic knowledge augmentation (ZS-SKA) to recognize
unseen relations under the zero-shot setting. We present a new word-level
analogy-based sentence translation rule and generate augmented instances with
unseen relations from instances with seen relations using that new rule. We
design prompts with weighted virtual label construction based on an external
knowledge graph to integrate semantic knowledge information learned from seen
relations. Instead of using the actual label sets in the prompt template, we
construct weighted virtual label words. We learn the representations of both
seen and unseen relations with augmented instances and prompts. We then
calculate the distance between the generated representations using prototypical
networks to predict unseen relations. Extensive experiments conducted on three
public datasets FewRel, Wiki-ZSL, and NYT, show that ZS-SKA outperforms
state-of-the-art methods under the zero-shot scenarios. Our experimental
results also demonstrate the effectiveness and robustness of ZS-SKA.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:34:27 GMT""},{""version"":""v2"",""created"":""Wed, 3 May 2023 14:49:00 GMT""}]","2023-05-04"
"2112.04540","Scott Congreve","Scott Congreve and Paul Houston","Two-grid $hp$-version discontinuous Galerkin finite element methods for
  quasilinear elliptic PDEs on agglomerated coarse meshes",,,,,"math.NA cs.NA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This article considers the extension of two-grid $hp$-version discontinuous
Galerkin finite element methods for the numerical approximation of second-order
quasilinear elliptic boundary value problems of monotone type to the case when
agglomerated polygonal/polyhedral meshes are employed for the coarse mesh
approximation. We recall that within the two-grid setting, while it is
necessary to solve a nonlinear problem on the coarse approximation space, only
a linear problem must be computed on the original fine finite element space. In
this article, the coarse space will be constructed by agglomerating elements
from the original fine mesh. Here, we extend the existing a priori and a
posteriori error analysis for the two-grid $hp$-version discontinuous Galerkin
finite element method from 10.1007/s10915-012-9644-1 for coarse meshes
consisting of standard element shapes to include arbitrarily agglomerated
coarse grids. Moreover, we develop an $hp$-adaptive two-grid algorithm to
adaptively design the fine and coarse finite element spaces; we stress that
this is undertaken in a fully automatic manner, and hence can be viewed as
blackbox solver. Numerical experiments are presented for two- and
three-dimensional problems to demonstrate the computational performance of the
proposed $hp$-adaptive two-grid method.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:41:04 GMT""}]","2021-12-10"
"2112.04541","Haoyu Fan","Haoyu Fan, Madison Schwartz, Amin Farhang, Nick L. J. Cox, Pascale
  Ehrenfreund, Ana Monreal-Ibero, Bernard H. Foing, Farid Salama, Klay Kulik,
  Heather MacIsaac, Jacco Th. van Loon, and Jan Cami","Families and Clusters of Diffuse Interstellar Bands: a Data-Driven
  Correlation Analysis","16 pages after compiling, 9 figures",,"10.1093/mnras/stab3651",,"astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  More than 500 diffuse interstellar bands (DIBs) have been observed in
astronomical spectra, and their signatures and correlations in different
environments have been studied over the past decades to reveal clues about the
nature of the carriers. We compare the equivalent widths of the DIBs,
normalized to the amount of reddening, E_B-V, to search for anti-correlated DIB
pairs using a data sample containing 54 DIBs measured in 25 sight lines. This
data sample covers most of the strong and commonly detected DIBs in the optical
region, and the sight lines probe a variety of ISM conditions. We find that
12.9% of the DIB pairs are anti-correlated, and the lowest Pearson correlation
coefficient is r_norm ~ -0.7. We revisit correlation-based DIB families and are
able to reproduce the assignments of such families for the well-studied DIBs by
applying hierarchical agglomerative and k-means clustering algorithms. We
visualize the dissimilarities between DIBs, represented by 1 - r_norm, using
multi-dimensional scaling (MDS). With this representation, we find that the
DIBs form a rather continuous sequence, which implies that some properties of
the DIB carriers are changing gradually following this sequence. We also find
at that least two factors are needed to properly explain the dissimilarities
between DIBs. While the first factor may be interpreted as related to the
ionization properties of the DIB carriers, a physical interpretation of the
second factor is less clear and may be related to how DIB carriers interact
with surrounding interstellar material.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:42:55 GMT""}]","2021-12-22"
"2112.04542","Raphael Cervantes","Raphael Cervantes","A Search for Wavelike Dark Matter with Dielectrically-loaded Multimode
  Cavities",,,,,"hep-ex astro-ph.CO astro-ph.IM","http://creativecommons.org/licenses/by/4.0/","  Dark matter makes up 85% of the matter in the universe and 27% of its energy
density, but we don't know what comprises dark matter. There are several
compelling candidates for dark matter that have wavelike properties, including
axions and dark photons. Wavelike dark matter can be detected using
ultra-sensitive microwave cavities. The ADMX experiment uses a cylindrical
cavity operating at the fundamental mode to search for axions in the few
micro-eV mass range. However, the ADMX search technique becomes increasingly
challenging with increasing axion mass. This is because higher masses require
smaller-diameter cavities, and a smaller cavity volume reduces the signal
strength. Thus, there is interest in developing more sophisticated resonators
to overcome this problem. The ADMX-Orpheus experiment uses a dielectric-loaded
Fabry-Perot cavity to search for axions and dark photons with masses
approaching 100 micro-eV. Orpheus maintains a large volume by operating at a
higher-order mode, and the dielectrics shape the electric field so that the
mode couples more strongly to the axion and dark photon. This thesis describes
the development and commissioning of ADMX-Orpheus to search for dark photons
with masses between 65.5 micro-eV and 69.3 micro-eV.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:43:36 GMT""}]","2021-12-10"
"2112.04543","Florian Pei{\ss}ker","Florian Pei{\ss}ker, Michal Zajacek, Andreas Eckart, Basel Ali,
  Vladimir Karas, Nadeen B. Sabha, Rebekka Grellmann, Lucas Labadie, Banafsheh
  Shahzamanian","The apparent tail of the Galactic center object G2/DSO","45 pages, 31 figures, accepted by ApJ",,"10.3847/1538-4357/ac23df",,"astro-ph.GA physics.space-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The observations of the near-infrared excess object G2/DSO induced an
increased attention towards the Galactic center and its vicinity. The predicted
flaring event in 2014 and the outcome of the intense monitoring of the
supermassive black hole in the center of our Galaxy did not fulfill all
predictions about a significantly enhanced accretion event. Subsequent
observations furthermore addressed the question concerning the nature of the
object because of its compact shape, especially during its periapse in 2014.
Theoretical approaches have attempted to answer the contradicting behavior of
the object, resisting the expected dissolution of a gaseous cloud due to tidal
forces in combination with evaporation and hydrodynamical instabilities.
However, assuming that the object is rather a dust-enshrouded young stellar
object seems to be in line with the predictions of several groups and
observations presented in numerous publications. Here we present a detailed
overview and analysis of the observations of the object that have been
performed with SINFONI (VLT) and provide a comprehensive approach to clarify
the nature of G2/DSO. We show that the tail emission consists of two isolated
and compact sources with different orbital elements for each source rather than
an extended and stretched component as it appeared in previous representations
of the same data. Considering our recent publications, we propose that the
monitored dust-enshrouded objects are remnants of a dissolved young stellar
cluster whose formation was initiated in the Circum-nuclear Disk. This
indicates a shared history which agrees with our analysis of the D- and
X-sources.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 19:44:16 GMT""}]","2021-12-22"
