"2106.14267","Georgia Virginia Panopoulou","G. V. Panopoulou, C. Dickinson, A. C. S. Readhead, T. J. Pearson, M.
  W. Peel","Revisiting the distance to radio Loops I and IV using Gaia and
  radio/optical polarization data","Accepted by ApJ, 10 figures, 24 pages",,"10.3847/1538-4357/ac273f",,"astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Galactic synchrotron emission exhibits large-angular-scale features known as
radio spurs and loops. Determining the physical size of these structures is
important for understanding the local interstellar structure and for modeling
the Galactic magnetic field. However, the distance to these structures is
either under debate or entirely unknown. We revisit a classical method of
finding the location of radio spurs by comparing optical polarization angles
with those of synchrotron emission as a function of distance. We consider three
tracers of the magnetic field: stellar polarization, polarized synchrotron
radio emission, and polarized thermal dust emission. We employ archival
measurements of optical starlight polarization and Gaia distances, and
construct a new map of polarized synchrotron emission from WMAP and Planck
data. We confirm that synchrotron, dust emission, and stellar polarization
angles all show a statistically significant alignment at high Galactic
latitude. We obtain distance limits to three regions towards Loop I of
112$\pm$17 pc, 135$\pm$20 pc, and $<105$ pc. Our results strongly suggest that
the polarized synchrotron emission towards the North Polar Spur at $b >
30^\circ$ is local. This is consistent with the conclusions of earlier work
based on stellar polarization and extinction, but in stark contrast with the
Galactic center origin recently revisited on the basis of X-ray data. We also
obtain a distance measurement towards part of Loop IV (180$\pm$15 pc) and find
evidence that its synchrotron emission arises from chance overlap of structures
located at different distances. Future optical polarization surveys will allow
the expansion of this analysis to other radio spurs.
","[{""version"":""v1"",""created"":""Sun, 27 Jun 2021 16:00:44 GMT""},{""version"":""v2"",""created"":""Wed, 30 Jun 2021 16:46:12 GMT""},{""version"":""v3"",""created"":""Tue, 14 Sep 2021 23:56:36 GMT""}]","2021-12-08"
"2106.14501","Hai Jiang","Jiang Hai, Zhu Xuan, Songchen Han, Ren Yang, Yutong Hao, Fengzhu Zou,
  and Fang Lin","R2RNet: Low-light Image Enhancement via Real-low to Real-normal Network","12 pages, 9 figures","Journal of Visual Communication and Image Representation, 2022","10.1016/j.jvcir.2022.103712",,"cs.CV eess.IV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Images captured in weak illumination conditions could seriously degrade the
image quality. Solving a series of degradation of low-light images can
effectively improve the visual quality of images and the performance of
high-level visual tasks. In this study, a novel Retinex-based Real-low to
Real-normal Network (R2RNet) is proposed for low-light image enhancement, which
includes three subnets: a Decom-Net, a Denoise-Net, and a Relight-Net. These
three subnets are used for decomposing, denoising, contrast enhancement and
detail preservation, respectively. Our R2RNet not only uses the spatial
information of the image to improve the contrast but also uses the frequency
information to preserve the details. Therefore, our model acheived more robust
results for all degraded images. Unlike most previous methods that were trained
on synthetic images, we collected the first Large-Scale Real-World paired
low/normal-light images dataset (LSRW dataset) to satisfy the training
requirements and make our model have better generalization performance in
real-world scenes. Extensive experiments on publicly available datasets
demonstrated that our method outperforms the existing state-of-the-art methods
both quantitatively and visually. In addition, our results showed that the
performance of the high-level visual task (i.e. face detection) can be
effectively improved by using the enhanced results obtained by our method in
low-light conditions. Our codes and the LSRW dataset are available at:
https://github.com/abcdef2000/R2RNet.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 09:33:13 GMT""},{""version"":""v2"",""created"":""Fri, 12 Nov 2021 02:47:37 GMT""}]","2022-12-07"
"2106.14502","Jiri Pospisil","David Hovanvcik, Akinari Koriki, Anezka Bendova, Petr Dolezal, Petr
  Proschek, Martin Misek, Marian Reiffers, Jan Prokleska, Jiri Pospisil and
  Vladimir Sechovsky","Alloying driven transition between ferro- and antiferromagnetism in UTGe
  compounds: the UCo1-xIrxGe case","Revised version, Accepted in PRB","2022",,,"cond-mat.str-el","http://creativecommons.org/publicdomain/zero/1.0/","  The evolution of magnetic properties of isostructural and isoelectronic solid
solutions of the superconducting itinerant 5f-electron ferromagnet UCoGe with
antiferromagnet UIrGe was studied by magnetization, AC susceptibility, specific
heat, and electrical resistivity measurements of a series of UCo1-xIrxGe
compounds in polycrystalline and single crystalline form at various
temperatures and magnetic fields. Both the weak ferromagnetism and
superconductivity in UCoGe were found to have vanished already for very low Ir
substitution for Co x = 0.02. The antiferromagnetism of UIrGe is gradually
suppressed. This is documented by a rapid decrease in both Neel temperature and
the critical field of the metamagnetic transition with decreasing Ir
concentration, which both tend to vanish just above x = 0.8. The section of the
T-x phase diagram in the range x between 0.02 and 0.8 is dominated by a
correlated paramagnetic phase exhibiting very broad bumps in temperature
dependencies of b-axis magnetization and specific heat developing with
increasing x. For x = 0.24, wide peaks appear in the c-axis thermomagnetic
curves due to antiferromagnetic correlations which may eventually lead to
frozen incoherent spin configurations at low temperatures. The correlated
paramagnetic phase is also accompanied by specific electrical resistivity
anomalies. The T-x phase diagram determined for the UCo1-xIrxGe compounds
contrasts with the behavior of the related URh1-xIrxGe system, which was
reported to exhibit an extended concentration range of stable ferromagnetism in
Rh rich compounds and a discontinuous transformation between the ferromagnetic
and antiferromagnetic phases at a critical Rh-Ir concentration.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 09:34:15 GMT""},{""version"":""v2"",""created"":""Fri, 14 Jan 2022 08:54:05 GMT""}]","2022-01-17"
"2106.14503","Pravin Chandran","Pravin Chandran, Raghavendra Bhat, Avinash Chakravarthi, Srikanth
  Chandar","Weight Divergence Driven Divide-and-Conquer Approach for Optimal
  Federated Learning from non-IID Data",,,,,"cs.LG cs.DC","http://creativecommons.org/licenses/by/4.0/","  Federated Learning allows training of data stored in distributed devices
without the need for centralizing training data, thereby maintaining data
privacy. Addressing the ability to handle data heterogeneity (non-identical and
independent distribution or non-IID) is a key enabler for the wider deployment
of Federated Learning. In this paper, we propose a novel Divide-and-Conquer
training methodology that enables the use of the popular FedAvg aggregation
algorithm by overcoming the acknowledged FedAvg limitations in non-IID
environments. We propose a novel use of Cosine-distance based Weight Divergence
metric to determine the exact point where a Deep Learning network can be
divided into class agnostic initial layers and class-specific deep layers for
performing a Divide and Conquer training. We show that the methodology achieves
trained model accuracy at par (and in certain cases exceeding) with numbers
achieved by state-of-the-art Aggregation algorithms like FedProx, FedMA, etc.
Also, we show that this methodology leads to compute and bandwidth
optimizations under certain documented conditions.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 09:34:20 GMT""},{""version"":""v2"",""created"":""Wed, 30 Jun 2021 02:35:38 GMT""}]","2021-07-01"
"2106.14504","Timo Stolt","Timo Stolt (1), Anna Vesala (1), Heikki Rekola (2), Petri Karvinen
  (2), Tommi K. Hakala (2) and Mikko J. Huttunen (1) ((1) Tampere University,
  (2) University of Eastern Finland)","Multiply-resonant Second-harmonic Generation using Surface Lattice
  Resonances in Aluminum Metasurfaces","7 pages, 4 figures, supplemental material",,"10.1364/OE.449198",,"physics.optics","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Nonlinear metamaterials show potential for realizing flat nonlinear optical
devices but generally lack in terms of achievable conversion efficiencies.
Recent work has focused on enhancing nonlinear processes by utilizing high
quality factor resonances, such as collective responses known as surface
lattice resonances (SLRs) taking place in periodic metal nanoparticle arrays.
Here, we investigate how the dispersive nature of SLRs affects the nonlinear
responses of SLR-supporting metasurfaces. Particularly, we measure
second-harmonic generation from aluminum nanoparticle arrays and demonstrate
that by tilting the sample along two orthogonal directions, the sample can be
made multiply-resonant for several pump and second-harmonic signal wavelength
combinations. Characterized metasurfaces are estimated to exhibit a
second-order susceptibility value of 0.40 pm/V, demonstrating aluminum as a
potential material for nonlinear metasurfaces.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 09:37:51 GMT""}]","2022-02-02"
"2106.14505","Misbahu Sharfuddeen Zubair","Misbahu S. Zubair and Salim Muhammad","Interactions and Actions in One Touch Gesture Mobile Games",,,,,"cs.HC","http://creativecommons.org/licenses/by/4.0/","  A player plays a game by sending messages into the game world using an
interaction technique. These messages are then translated into actions
performed on or by game objects towards achieving the game's objectives. A
game's interaction model is the bridge between the player's interaction and its
in-game actions by defining what the player may and may not act upon at any
given moment. This makes the choice of interaction technique, its associated
actions, and interaction model critical for designing games that are engaging,
immersive, and intuitive to play. This paper presents a study focused on
One-Touch-Gesture mobile games, with the aim of identifying the touch gestures
used in popular games of this type, the types of in-game actions associated
with these gestures, and the interaction models used by these games. The study
was conducted by reviewing 77 of the most popular games in the last two years
through playtesting by two researchers. The results of the study contribute to
existing knowledge by providing an insight into the interactions and actions of
popular 1TG games and providing a guide to aid in developing games of the type.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 09:38:54 GMT""}]","2021-06-29"
"2106.14506","David Chappell","David J. Chappell, Jonathan J. Crofts, Martin Richter, Gregor Tanner","A direction preserving discretization for computing phase-space
  densities","23 pages, 10 figures",,,,"math.NA cs.NA physics.comp-ph","http://creativecommons.org/licenses/by-nc-nd/4.0/","  Ray flow methods are an efficient tool to estimate vibro-acoustic or
electromagnetic energy transport in complex domains at high-frequencies. Here,
a Petrov-Galerkin discretization of a phase-space boundary integral equation
for transporting wave energy densities on two-dimensional surfaces is proposed.
The directional dependence of the energy density is approximated at each point
on the boundary in terms of a finite local set of directions propagating into
the domain. The direction of propagation can be preserved for transport across
multi-component domains when the directions within the local set are inherited
from a global direction set. The range of applicability and computational cost
of the method will be explored through a series of numerical experiments,
including wave problems from both acoustics and elasticity in both single and
multi-component domains. The domain geometries considered range from both
regular and irregular polygons to curved surfaces, including a cast aluminium
shock tower from a Range Rover car.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 09:42:17 GMT""}]","2021-06-29"
"2106.14507","Sebastiano Chiodini","Sebastiano Chiodini, Riccardo Giubilato, Marco Pertile, Annarita
  Tedesco, Domenico Accardo, Stefano Debei","Design of a user-friendly control system for planetary rovers with CPS
  feature","To be presented at the 8th IEEE International Workshop on Metrology
  for Aerospace (MetroAeroSpace)",,,,"cs.RO","http://creativecommons.org/licenses/by-nc-nd/4.0/","  In this paper, we present a user-friendly planetary rover's control system
for low latency surface telerobotic. Thanks to the proposed system, an operator
can comfortably give commands through the control base station to a rover using
commercially available off-the-shelf (COTS) joysticks or by command sequencing
with interactive monitoring on the sensed map of the environment. During
operations, high situational awareness is made possible thanks to 3D map
visualization. The map of the environment is built on the on-board computer by
processing the rover's camera images with a visual Simultaneous Localization
and Mapping (SLAM) algorithm. It is transmitted via Wi-Fi and displayed on the
control base station screen in near real-time. The navigation stack takes as
input the visual SLAM data to build a cost map to find the minimum cost path.
By interacting with the virtual map, the rover exhibits properties of a Cyber
Physical System (CPS) for its self-awareness capabilities. The software
architecture is based on the Robot Operative System (ROS) middleware. The
system design and the preliminary field test results are shown in the paper.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 09:46:09 GMT""}]","2021-06-29"
"2106.14508","Nicola Nostro","Massimiliano Leone Itria, Enrico Schiavone, Nicola Nostro","Towards anomaly detection in smart grids by combining Complex Events
  Processing and SNMP objects","Version submitted for review at the 2021 IEEE International
  Conference on Cyber Security and Resilience",,,,"cs.CR","http://creativecommons.org/licenses/by-nc-nd/4.0/","  This paper describes the architecture and the fundamental methodology of an
anomaly detector, which by continuously monitoring Simple Network Management
Protocol data and by processing it as complex-events, is able to timely
recognize patterns of faults and relevant cyber-attacks. This solution has been
applied in the context of smart grids, and in particular as part of a security
and resilience component of the Information and Communication Technologies
(ICT) Gateway, a middleware-based architecture that correlates and fuses
measurement data from different sources (e.g., Inverters, Smart Meters) to
provide control coordination and to enable grid observability applications. The
detector has been evaluated through experiments, where we selected some
representative anomalies that can occur on the ICT side of the energy
distribution infrastructure: non-malicious faults (indicated by patterns in the
system resources usage), as well as effects of typical cyber-attacks directed
to the smart grid infrastructure. The results show that the detection is
promisingly fast and efficient.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 09:46:49 GMT""}]","2021-06-29"
"2106.14509","Herv\'e Turlier","Mathieu Le-Verge-Serandour, Herv\'e Turlier","Blastocoel morphogenesis: a biophysics perspective","26 pages, 6 figures, review",,,,"q-bio.CB","http://creativecommons.org/licenses/by-nc-sa/4.0/","  The blastocoel is a fluid-filled cavity characteristic of animal embryos at
the blastula stage. Its emergence is commonly described as the result of
cleavage patterning, but this historical view conceals a large diversity of
mechanisms and overlooks many unsolved questions from a biophysics perspective.
In this review, we describe generic mechanisms for blastocoel morphogenesis,
rooted in biological literature and simple physical principles. We propose
novel directions of study and emphasize the importance to study blastocoel
morphogenesis as an evolutionary and physical continuum.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 09:51:03 GMT""},{""version"":""v2"",""created"":""Mon, 11 Oct 2021 12:33:43 GMT""}]","2021-10-12"
"2106.14510","Kristian Knakkergaard Nielsen","K. K. Nielsen, M. A. Bastarrachea-Magnani, T. Pohl, G. M. Bruun","Spatial structure of magnetic polarons in strongly interacting
  antiferromagnets","18 pages, 12 figures","Phys. Rev. B 104, 155136 (2021)","10.1103/PhysRevB.104.155136",,"cond-mat.str-el cond-mat.quant-gas","http://creativecommons.org/licenses/by/4.0/","  The properties of mobile impurities in quantum magnets are fundamental for
our understanding of strongly correlated materials and may play a key role in
the physics of high-temperature superconductivity. Hereby, the motion of
hole-like defects through an antiferromagnet has been of particular importance.
It creates magnetic frustrations that lead to the formation of a quasiparticle,
whose complex structure continues to pose substantial challenges to theory and
numerical simulations. In this article, we develop a non-perturbative
theoretical approach to describe the microscopic properties of such magnetic
polarons. Based on the self-consistent Born approximation, which is provenly
accurate in the strong-coupling regime, we obtain a complete description of the
polaron wave function by solving a set of Dyson-like equations that permit to
compute relevant spin-hole correlation functions. We apply this new method to
analyze the spatial structure of magnetic polarons in the strongly interacting
regime and find qualitative differences from predictions of previously applied
truncation schemes. Our calculations reveal a remarkably high spatial symmetry
of the polaronic magnetization cloud and a surprising misalignment between its
orientation and the polaron crystal momentum. The developed framework opens up
an approach to the microscopic properties of doped quantum magnets and will
enable detailed analyses of ongoing experiments based on cold-atom quantum
simulations of the Fermi-Hubbard model.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 09:53:37 GMT""},{""version"":""v2"",""created"":""Fri, 22 Oct 2021 07:05:47 GMT""}]","2021-10-25"
"2106.14511","David Loeffler","David Loeffler and Sarah Livia Zerbes","On the Bloch--Kato conjecture for GSp(4) x GL(2)","30 pages. v2: updated references and acknowledgements",,,,"math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We prove the Bloch--Kato conjecture for certain critical values of degree 8
$L$-functions associated to cusp forms on $\mathrm{GSp}_4 \times
\mathrm{GL}_2$. We also construct a $p$-adic Eichler--Shimura isomorphism in
Hida families for $\mathrm{GSp}_4$, relating $H^2$ of automorphic vector
bundles with $\mathbf{D}_{\mathrm{cris}}$ of a subquotient of \'etale
cohomology.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 09:54:36 GMT""},{""version"":""v2"",""created"":""Thu, 1 Jul 2021 16:33:28 GMT""}]","2021-07-02"
"2106.14512","Jacques Fattaccioli","Olivier Mesdjian, Nicolas Ruyssen, Marie-Caroline Jullien, Rachele
  Allena, Jacques Fattaccioli","Enhancing the capture efficiency and homogeneity of single-layer
  flow-through trapping microfluidic devices using oblique hydrodynamic streams","Post-reviewing revised version",,,,"physics.flu-dyn","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  With the aim to parallelize and monitor biological or biochemical phenomena,
trapping and immobilization of objects such as particles, droplets or cells in
microfluidic devices has been an intense area of research and engineering so
far. Either being passive or active, these microfluidic devices are usually
composed of arrays of elementary traps with various levels of sophistication.
For a given array, it is important to have an efficient and fast immobilization
of the highest number of objects, while optimizing the spatial homogeneity of
the trapping over the whole chip. For passive devices, this has been achieved
with two-layers structures, making the fabrication process more complex. In
this work, we designed small microfluidic traps by single-layer direct laser
writing into a photoresist, and we show that even in this simplest case, the
orientation of the main flow of particles with respect to the traps have a
drastic effect on the trapping efficiency and homogeneity. To better understand
this phenomenon, we have considered two different flow geometries: parallel and
oblique with respect to the traps array, and compared quantitatively the
immobilization of particles with various sizes and densities. Using image
analysis, we show that diagonal flows gives a spatial distribution of the trap
loading that is more homogeneous over the whole chip as compared to the
straight ones, and by performing FEM and trapping simulation, we propose a
qualitative explanation of this phenomenon.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 09:58:24 GMT""},{""version"":""v2"",""created"":""Thu, 16 Sep 2021 14:41:19 GMT""}]","2021-09-17"
"2106.14513","Carsten Baumann","Carsten Baumann and Aoife E. McCloskey","Timing of the solar wind propagation delay between L1 and Earth based on
  machine learning","This manuscript has been accepted for publication in the Journal of
  Space Weather and Space Climate (JSWSC)",,"10.1051/swsc/2021026",,"physics.space-ph","http://creativecommons.org/licenses/by/4.0/","  Erroneous GNSS positioning, failures in spacecraft operations and power
outages due to geomagnetically induced currents are severe threats originating
from space weather. Having knowledge of potential impacts on modern society in
advance is key for many end-user applications. This covers not only the timing
of severe geomagnetic storms but also predictions of substorm onsets at polar
latitudes. In this study we aim at contributing to the timing problem of space
weather impacts and propose a new method to predict the solar wind propagation
delay between Lagrangian point L1 and the Earth based on machine learning,
specifically decision tree models. The propagation delay is measured from the
identification of interplanetary discontinuities detected by the Advanced
Composition Explorer (ACE) and their subsequent sudden commencements in the
magnetosphere recorded by ground-based magnetometers. A database of the
propagation delay has been constructed on this principle including 380
interplanetary shocks. The feature set consists of six features, the three
components of each the solar wind speed and position of ACE around L1. The
machine learning results are compared to the flat propagation delay and the
method based on the normal vector of solar wind discontinuities (vector delay).
The ML model achieves an RMSE of 4.5 min with respect to the measured solar
wind propagation delay and also outperforms the physical flat and vector delay
models by 50 \% and 15 \% respectively. To increase the confidence in the
predictions of the trained GB model, we perform a performance validation,
provide feature importance and analyse the feature impact on the model output
with Shapley values. The major advantage of the machine learning approach is
its simplicity when it comes to its application. After training, input from
only one ACE datapoint have to be fed into the algorithm for a prediction.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 09:58:50 GMT""}]","2021-06-29"
"2106.14514","Ilario Antonio Azzollini","Ilario Antonio Azzollini, Nicola Mimmo, Lorenzo Gentilini and Lorenzo
  Marconi","UAV-Based Search and Rescue in Avalanches using ARVA: An Extremum
  Seeking Approach",,,,,"cs.RO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This work deals with the problem of localizing a victim buried by an
avalanche by means of a drone equipped with an ARVA (Appareil de Recherche de
Victimes d'Avalanche) sensor. The proposed control solution is based on a
""model-free"" extremum seeking strategy which is shown to succeed in steering
the drone in a neighborhood of the victim position. The effectiveness and
robustness of the proposed algorithm is tested in Gazebo simulation
environment, where a new flight mode and a new controller module have been
implemented as an extension of the well-known PX4 open source flight stack.
Finally, to test usability, we present hardware-in-the-loop simulations on a
Pixhawk 2 Cube board.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 10:00:14 GMT""}]","2021-06-29"
"2106.14515","Luca San Mauro","Nikolay Bazhenov and Luca San Mauro","On the Turing complexity of learning finite families of algebraic
  structures","11 pages, 1 figure, accepted for publication in the Journal of Logic
  and Computation",,,,"math.LO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In previous work, we have combined computable structure theory and
algorithmic learning theory to study which families of algebraic structures are
learnable in the limit (up to isomorphism). In this paper, we measure the
computational power that is needed to learn finite families of structures. In
particular, we prove that, if a family of structures is both finite and
learnable, then any oracle which computes the Halting set is able to achieve
such a learning. On the other hand, we construct a pair of structures which is
learnable but no computable learner can learn it.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 10:00:45 GMT""}]","2021-06-29"
"2106.14516","Alphin J Thottupattu","Alphin J Thottupattu and Jayanthi Sivaswamy and Venkateswaran
  P.Krishnan","A Diffeomorphic Aging Model for Adult Human Brain from Cross-Sectional
  Data",,,,,"cs.CV","http://creativecommons.org/licenses/by/4.0/","  Normative aging trends of the brain can serve as an important reference in
the assessment of neurological structural disorders. Such models are typically
developed from longitudinal brain image data -- follow-up data of the same
subject over different time points. In practice, obtaining such longitudinal
data is difficult. We propose a method to develop an aging model for a given
population, in the absence of longitudinal data, by using images from different
subjects at different time points, the so-called cross-sectional data. We
define an aging model as a diffeomorphic deformation on a structural template
derived from the data and propose a method that develops topology preserving
aging model close to natural aging. The proposed model is successfully
validated on two public cross-sectional datasets which provide templates
constructed from different sets of subjects at different age points.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 10:04:05 GMT""}]","2021-06-29"
"2106.14517","Hermann Brunner","H. Brunner, T. Liu, G. Lamer, A. Georgakakis, A. Merloni, M. Brusa, E.
  Bulbul, K. Dennerl, S. Friedrich, A. Liu, C. Maitra, K. Nandra, M. E.
  Ramos-Ceja, J. S. Sanders, I. M. Stewart, T. Boller, J. Buchner, N. Clerc, J.
  Comparat, T. Dwelly, D. Eckert, A. Finoguenov, M. Freyberg, V. Ghirardini, A.
  Gueguen, F. Haberl, I. Kreykenbohm, M. Krumpe, S. Osterhage, F. Pacaud, P.
  Predehl, T. H. Reiprich, J. Robrade, M. Salvato, A. Santangelo, T.
  Schrabback, A. Schwope, J. Wilms","The eROSITA Final Equatorial Depth Survey (eFEDS): The X-ray catalog","25 pages, 15 figures, accepted, A&A Special Issue: The Early Data
  Release of eROSITA and Mikhail Pavlinsky ART-XC on the SRG Mission",,"10.1051/0004-6361/202141266",,"astro-ph.HE astro-ph.IM","http://creativecommons.org/licenses/by/4.0/","  Context. The eROSITA X-ray telescope on board the Spectrum-Roentgen-Gamma
(SRG) observatory combines a large field of view and collecting area in the
energy range $\sim$0.2 to $\sim$8.0 keV with the capability to perform uniform
scanning observations of large sky areas.
  Aims. SRG/eROSITA performed scanning observations of the $\sim$140 square
degrees eROSITA Final Equatorial Depth Survey (eFEDS) field as part of its
performance verification phase. The observing time was chosen to slightly
exceed the depth of equatorial fields after the completion of the eROSITA
all-sky survey. We present a catalog of detected X-ray sources in the eFEDS
field providing source positions and extent information, as well as fluxes in
multiple energy bands and document a suite of tools and procedures developed
for eROSITA data processing and analysis, validated and optimized by the eFEDS
work.
  Methods. A multi-stage source detection procedure was optimized and
calibrated by performing realistic simulations of the eROSITA eFEDS
observations. We cross-matched the eROSITA eFEDS source catalog with previous
XMM-ATLAS observations, confirming excellent agreement of the eROSITA and
XMM-ATLAS source fluxes.
  Result. We present a primary catalog of 27910 X-ray sources, including 542
with significant spatial extent, detected in the 0.2-2.3 keV energy range with
detection likelihoods $\ge 6$, corresponding to a (point source) flux limit of
$\approx 6.5 \times 10^{-15}$ erg/cm$^2$/s in the 0.5-2.0 keV energy band (80%
completeness). A supplementary catalog contains 4774 low-significance source
candidates with detection likelihoods between 5 and 6. In addition, a hard band
sample of 246 sources detected in the energy range 2.3-5.0 keV above a
detection likelihood of 10 is provided. The dedicated data analysis software
package, calibration database, and calibrated data products are described in an
appendix.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 10:07:49 GMT""},{""version"":""v2"",""created"":""Mon, 4 Apr 2022 12:09:21 GMT""}]","2022-05-25"
"2106.14518","Ang Liu","A. Liu, E. Bulbul, V. Ghirardini, T. Liu, M. Klein, N. Clerc, Y.
  Oezsoy, M. E. Ramos-Ceja, F. Pacaud, J. Comparat, N. Okabe, Y. E. Bahar, V.
  Biffi, H. Brunner, M. Brueggen, J. Buchner, J. Ider Chitham, I. Chiu, K.
  Dolag, E. Gatuzz, J. Gonzalez, D. N. Hoang, G. Lamer, A. Merloni, K. Nandra,
  M. Oguri, N. Ota, P. Predehl, T. H. Reiprich, M. Salvato, T. Schrabback, J.
  S. Sanders, R. Seppi, Q. Thibaud","The eROSITA Final Equatorial-Depth Survey (eFEDS): Catalog of galaxy
  clusters and groups","Submitted to A&A for the Special Issue: The Early Data Release of
  eROSITA and Mikhail Pavlinsky ART-XC on the SRG Mission. 25 pages, 13 figures","A&A 661, A2 (2022)","10.1051/0004-6361/202141120",,"astro-ph.CO","http://creativecommons.org/licenses/by/4.0/","  The eROSITA Final Equatorial-Depth Survey has been carried out during the PV
phase of the SRG/eROSITA telescope and completed in November 2019. This survey
is designed to provide the first eROSITA-selected sample of galaxy clusters and
groups and to test the predictions for the all-sky survey in the context of
cosmological studies with clusters. In the 140 deg$^2$ area covered by eFEDS,
542 candidate clusters and groups are detected as extended X-ray sources, down
to a flux of $\sim10^{-14} $erg/s/cm$^2$ in the soft band (0.5-2 keV) within
1'. In this work, we provide the catalog of candidate galaxy clusters and
groups in eFEDS. We perform imaging and spectral analysis on the eFEDS clusters
with eROSITA X-ray data, and study the properties of the sample. The clusters
are distributed in the redshift range [0.01, 1.3], with the median redshift at
0.35. We obtain the ICM temperature measurement with $>2\sigma$ c.l. for
$\sim$1/5 (102/542) of the sample. The average temperature of these clusters is
$\sim$2 keV. Radial profiles of flux, luminosity, electron density, and gas
mass are measured from the precise modeling of the imaging data. The selection
function, the purity and completeness of the catalog are examined and discussed
in detail. The contamination fraction is $\sim1/5$ in this sample, dominated by
misidentified point sources. The X-ray Luminosity Function of the clusters
agrees well with the results obtained from other recent X-ray surveys. We also
find 19 supercluster candidates in eFEDS, most of which are located at
redshifts between 0.1 and 0.5. The eFEDS cluster and group catalog provides a
benchmark proof-of-concept for the eROSITA All-Sky Survey extended source
detection and characterization. We confirm the excellent performance of eROSITA
for cluster science and expect no significant deviations from our pre-launch
expectations for the final All-Sky Survey.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 10:07:50 GMT""},{""version"":""v2"",""created"":""Sun, 1 Aug 2021 23:03:40 GMT""}]","2022-05-18"
"2106.14519","Matthias Klein","M. Klein, M. Oguri, J.J. Mohr, S. Grandis, V. Ghirardini, T. Liu, A.
  Liu, E. Bulbul, J. Wolf, J. Comparat, M. E. Ramos-Ceja, J. Buchner, I. Chiu,
  N. Clerc, A. Merloni, H. Miyatake, S. Miyazaki, N. Okabe, N. Ota, F. Pacaud,
  M. Salvato and S. P. Driver","The eROSITA Final Equatorial-Depth Survey (eFEDS): Optical confirmation,
  redshifts, and properties of the cluster and group catalog","24 pages, 26 figures, accepted to appear on A&A, Special Issue: ""The
  Early Data Release of eROSITA and Mikhail Pavlinsky ART-XC on the SRG
  Mission"". Catalog available at: https://erosita.mpe.mpg.de","A&A 661, A4 (2022)","10.1051/0004-6361/202141123",,"astro-ph.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The eROSITA Final Equatorial-Depth Survey (eFEDS), covering ~140 square
degrees, was performed as part of the performance verification phase of the
eROSITA telescope on board of the Russian-German satellite
Spectrum-Roentgen-Gamma (SRG). In this paper we present the optical follow-up
of 542 X-ray extent selected galaxy group and cluster candidates providing
redshifts and cluster confirmation for the full sample. We use optical imaging
data from the Hyper Suprime-Cam Subaru Strategic Program and from the Legacy
Survey to run the cluster redshift and confirmation tool MCMF as well as the
optical cluster finder CAMIRA at the location of the X-ray candidates. While
providing redshift estimates for all 542 candidates, we construct an optically
confirmed sample of 477 clusters and groups with a residual contamination of
6%. Of these, 470 (98.5%) are confirmed using MCMF and 7 systems are added
through cross matching with spectroscopic group catalogs. Using observable to
observable scaling and the applied confirmation threshold, we predict 8 +/- 2
real systems have been excluded with the MCMF cut required to build this low
contamination sample. This number is in good agreement with the 7 systems
recovered through cross matching. Thus, we expect those 477 systems to include
>99% of all true clusters in the candidate list. Using an MCMF independent
method, we confirm the catalog contamination of the confirmed subsample to be 6
+/- 3% and find 17 +/- 3% contamination for the full X-ray sample. The
estimated contamination of the fulls sample is in agreement with MCMF dependent
estimate of ~17% and the expectation from dedicated X-ray simulations of ~20%.
We further present a sample of optically selected merging cluster candidates.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 10:07:51 GMT""}]","2022-05-18"
