"2108.08920","Chuanbo Hu","Chuanbo Hu, Minglei Yin, Bin Liu, Xin Li, Yanfang Ye","Detection of Illicit Drug Trafficking Events on Instagram: A Deep
  Multimodal Multilabel Learning Approach","Accepted by CIKM 2021",,"10.1145/3459637.3481908",,"cs.LG cs.AI cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Social media such as Instagram and Twitter have become important platforms
for marketing and selling illicit drugs. Detection of online illicit drug
trafficking has become critical to combat the online trade of illicit drugs.
However, the legal status often varies spatially and temporally; even for the
same drug, federal and state legislation can have different regulations about
its legality. Meanwhile, more drug trafficking events are disguised as a novel
form of advertising commenting leading to information heterogeneity.
Accordingly, accurate detection of illicit drug trafficking events (IDTEs) from
social media has become even more challenging. In this work, we conduct the
first systematic study on fine-grained detection of IDTEs on Instagram. We
propose to take a deep multimodal multilabel learning (DMML) approach to detect
IDTEs and demonstrate its effectiveness on a newly constructed dataset called
multimodal IDTE(MM-IDTE). Specifically, our model takes text and image data as
the input and combines multimodal information to predict multiple labels of
illicit drugs. Inspired by the success of BERT, we have developed a
self-supervised multimodal bidirectional transformer by jointly fine-tuning
pretrained text and image encoders. We have constructed a large-scale dataset
MM-IDTE with manually annotated multiple drug labels to support fine-grained
detection of illicit drugs. Extensive experimental results on the MM-IDTE
dataset show that the proposed DMML methodology can accurately detect IDTEs
even in the presence of special characters and style changes attempting to
evade detection.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 21:16:21 GMT""},{""version"":""v2"",""created"":""Mon, 23 Aug 2021 02:13:56 GMT""}]","2021-08-24"
"2108.08921","Shambhavi Dikshit","Shambhavi Dikshit and Shradha Mishra","Activity Driven Phase Separation and Ordering Kinetics of Passive
  Particles",,,,,"cond-mat.soft","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The steady state and phase ordering kinetics in a pure active Borwnian
particle system are studied in recent years. In binary mixture of active and
passive Brownian particles passive particles are used as probe to understand
the properties of active medium. In our present study we study the mixture of
passive and active Brownian particles. Here we aim to understand the steady
state and kinetics of small passive particles in the mixture. In our system,the
passive particles are small in size and large in number, whereas ABPs are large
in size and small in number. The system is studied on a two-dimensional
substrate using overdamp Langevin dynamic simulation. The steady state and
kinetics of passive particles are studied for various size and activity of
active particles. Passive particles are purely athermal in nature and have
dynamics only due to bigger ABPs. For small size ratio and activity the passive
particles remain homogeneous in the system, whereas on increasing size ratio
and activity they form periodic hexagonal close pack (HCP) spanning clusters in
the system. We have also studied the kinetics of growing passive particle
clusters. The mass of the largest cluster shows a much slower growth kinetics
in contrast to conserved growth kinetics in ABP system. Our study provides an
understanding of steady state and kinetics of passive particles in the presence
of bigger active particles. The mixture can be thought of as effect of big
microorganism moving in passive medium.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 21:24:18 GMT""}]","2021-08-23"
"2108.08922","Vaibhav Vavilala","Vaibhav Vavilala and David Forsyth","Controlled GAN-Based Creature Synthesis via a Challenging Game Art
  Dataset -- Addressing the Noise-Latent Trade-Off","10 pages, 10 figures",,,,"cs.CV","http://creativecommons.org/licenses/by/4.0/","  The state-of-the-art StyleGAN2 network supports powerful methods to create
and edit art, including generating random images, finding images ""like"" some
query, and modifying content or style. Further, recent advancements enable
training with small datasets. We apply these methods to synthesize card art, by
training on a novel Yu-Gi-Oh dataset. While noise inputs to StyleGAN2 are
essential for good synthesis, we find that coarse-scale noise interferes with
latent variables on this dataset because both control long-scale image effects.
We observe over-aggressive variation in art with changes in noise and weak
content control via latent variable edits. Here, we demonstrate that training a
modified StyleGAN2, where coarse-scale noise is suppressed, removes these
unwanted effects. We obtain a superior FID; changes in noise result in local
exploration of style; and identity control is markedly improved. These results
and analysis lead towards a GAN-assisted art synthesis tool for digital artists
of all skill levels, which can be used in film, games, or any creative industry
for artistic ideation.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 21:31:20 GMT""},{""version"":""v2"",""created"":""Wed, 20 Oct 2021 20:16:25 GMT""}]","2021-10-22"
"2108.08923","Hughes Perreault","Hughes Perreault, Guillaume-Alexandre Bilodeau, Nicolas Saunier and
  Maguelonne H\'eritier","CenterPoly: real-time instance segmentation using bounding polygons","Accepted to the 2nd Autonomous Vehicle Vision Workshop (AVVision)",,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present a novel method, called CenterPoly, for real-time instance
segmentation using bounding polygons. We apply it to detect road users in dense
urban environments, making it suitable for applications in intelligent
transportation systems like automated vehicles. CenterPoly detects objects by
their center keypoint while predicting a fixed number of polygon vertices for
each object, thus performing detection and segmentation in parallel. Most of
the network parameters are shared by the network heads, making it fast and
lightweight enough to run at real-time speed. To properly convert mask
ground-truth to polygon ground-truth, we designed a vertex selection strategy
to facilitate the learning of the polygons. Additionally, to better segment
overlapping objects in dense urban scenes, we also train a relative depth
branch to determine which instances are closer and which are further, using
available weak annotations. We propose several models with different backbones
to show the possible speed / accuracy trade-offs. The models were trained and
evaluated on Cityscapes, KITTI and IDD and the results are reported on their
public benchmark, which are state-of-the-art at real-time speeds. Code is
available at https://github.com/hu64/CenterPoly
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 21:31:30 GMT""},{""version"":""v2"",""created"":""Wed, 15 Sep 2021 14:01:32 GMT""}]","2021-09-16"
"2108.08924","Ganesh Subramaniam","Ganesh Subramaniam, Huan Chen, Ravi Varadhan, Robert Archibald","Network Security Modeling using NetFlow Data: Detecting Botnet attacks
  in IP Traffic",,,,,"cs.CR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Cybersecurity, security monitoring of malicious events in IP traffic, is an
important field largely unexplored by statisticians. Computer scientists have
made significant contributions in this area using statistical anomaly detection
and other supervised learning methods to detect specific malicious events. In
this research, we investigate the detection of botnet command and control (C&C)
hosts in massive IP traffic. We use the NetFlow data, the industry standard for
monitoring of IP traffic for exploratory analysis and extracting new features.
Using statistical as well as deep learning models, we develop a statistical
intrusion detection system (SIDS) to predict traffic traces identified with
malicious attacks. Employing interpretative machine learning techniques, botnet
traffic signatures are derived. These models successfully detected botnet C&C
hosts and compromised devices. The results were validated by matching
predictions to existing blacklists of published malicious IP addresses.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 21:34:10 GMT""}]","2021-08-23"
"2108.08925","Daniel Vech","Daniel Vech and David M. Malaspina","A novel machine learning technique to identify and categorize plasma
  waves in spacecraft measurements","Accepted in ""JGR: Space Physics - Technical Reports: Methods""",,"10.1029/2021JA029567",,"physics.space-ph physics.data-an","http://creativecommons.org/licenses/by/4.0/","  The available magnetic field data from the terrestrial magnetosphere, solar
wind and planetary magnetospheres exceeds over $10^6$ hours. Identifying plasma
waves in these large data sets is a time consuming and tedious process. In this
Paper, we propose a solution to this problem. We demonstrate how
Self-Organizing Maps can be used for rapid data reduction and identification of
plasma waves in large data sets. We use 72,000 fluxgate and 110,000 search coil
magnetic field power spectra from the Magnetospheric Multiscale Mission
(MMS$_1$) and show how the Self-Organizing Map sorts the power spectra into
groups based on their shape. Organizing the data in this way makes it very
straightforward to identify power spectra with similar properties and therefore
this technique greatly reduces the need for manual inspection of the data. We
suggest that Self-Organizing Maps offer a time effective and robust technique,
which can significantly accelerate the processing of magnetic field data and
discovery of new wave forms.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 21:40:44 GMT""}]","2021-10-04"
"2108.08926","Fabio Sciarrino","Iris Agresti, Davide Poderini, Beatrice Polacchi, Nikolai Miklin,
  Mariami Gachechiladze, Alessia Suprano, Emanuele Polino, Giorgio Milani,
  Gonzalo Carvacho, Rafael Chaves and Fabio Sciarrino","Experimental test of quantum causal influences","main: 10 pages, 5 figures -- supplementary: 4 pages","Sci. Adv. 8, eabm1515 (2022)","10.1126/sciadv.abm1515",,"quant-ph physics.optics","http://creativecommons.org/licenses/by/4.0/","  Since Bell's theorem, it is known that the concept of local realism fails to
explain quantum phenomena. Indeed, the violation of a Bell inequality has
become a synonym of the incompatibility of quantum theory with our classical
notion of cause and effect. As recently discovered, however, the instrumental
scenario -- a tool of central importance in causal inference -- allows for
signatures of nonclassicality that do not hinge on this paradigm. If, instead
of relying on observational data only, we can also intervene in our
experimental setup, quantum correlations can violate classical bounds on the
causal influence even in scenarios where no violation of a Bell inequality is
ever possible. That is, through interventions, we can witness the quantum
behaviour of a system that would look classical otherwise. Using a photonic
setup -- faithfully implementing the instrumental causal structure and allowing
to switch between the observational and interventional modes in a run to run
basis -- we experimentally observe this new witness of nonclassicality for the
first time. In parallel, we also test quantum bounds for the causal influence,
showing that they provide a reliable tool for quantum causal modelling.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 21:47:18 GMT""}]","2022-04-13"
"2108.08929","Ga\'etan Raynaud","Gaetan Raynaud, Sebastien Houde, Frederick P. Gosselin","ModalPINN: an extension of Physics-Informed Neural Networks with
  enforced truncated Fourier decomposition for periodic flow reconstruction
  using a limited number of imperfect sensors","Preprint submitted to Journal of Computational Physics (July, 20th
  2021)- 2nd version adds the link to the Github repository - 3rd version comes
  after revision 1 (March 2022)",,"10.1016/j.jcp.2022.111271",,"physics.flu-dyn physics.comp-ph","http://creativecommons.org/licenses/by-nc-nd/4.0/","  Continuous reconstructions of periodic phenomena provide powerful tools to
understand, predict and model natural situations and engineering problems. In
line with the recent method called Physics-Informed Neural Networks (PINN)
where a multi layer perceptron directly approximates any physical quantity as a
symbolic function of time and space coordinates, we present an extension,
namely ModalPINN, that encodes the approximation of a limited number of Fourier
mode shapes. In addition to the added interpretability, this representation
performs up to two orders of magnitude more precisely for a similar number of
degrees of freedom and training time in some cases as illustrated through the
test case of laminar shedding of vortices over a cylinder. This added
simplicity proves to be robust in regards to flow reconstruction using only a
limited number of sensors with asymmetric data that simulates an experimental
configuration, even when a Gaussian noise or a random delay is added, imitating
imperfect and sparse information.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 22:00:40 GMT""},{""version"":""v2"",""created"":""Thu, 9 Sep 2021 15:12:50 GMT""},{""version"":""v3"",""created"":""Fri, 8 Apr 2022 14:49:00 GMT""}]","2022-06-15"
"2108.08930","Anirban Das","Anirban Das, Timothy Castiglia, Shiqiang Wang and Stacy Patterson","Cross-Silo Federated Learning for Multi-Tier Networks with Vertical and
  Horizontal Data Partitioning","Accepted in ACM Transactions on Intelligent Systems and Technology
  (ACM TIST), 2022. Updated paper organization, algorithm description, figures,
  numerical experiments. This is the final camera ready version",,,,"cs.LG cs.DC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider federated learning in tiered communication networks. Our network
model consists of a set of silos, each holding a vertical partition of the
data. Each silo contains a hub and a set of clients, with the silo's vertical
data shard partitioned horizontally across its clients. We propose Tiered
Decentralized Coordinate Descent (TDCD), a communication-efficient
decentralized training algorithm for such two-tiered networks. The clients in
each silo perform multiple local gradient steps before sharing updates with
their hub to reduce communication overhead. Each hub adjusts its coordinates by
averaging its workers' updates, and then hubs exchange intermediate updates
with one another. We present a theoretical analysis of our algorithm and show
the dependence of the convergence rate on the number of vertical partitions and
the number of local updates. We further validate our approach empirically via
simulation-based experiments using a variety of datasets and objectives.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 22:01:04 GMT""},{""version"":""v2"",""created"":""Tue, 28 Dec 2021 18:54:41 GMT""},{""version"":""v3"",""created"":""Mon, 20 Jun 2022 19:00:29 GMT""}]","2022-06-22"
"2108.08931","Matan Atzmon","Matan Atzmon, David Novotny, Andrea Vedaldi, Yaron Lipman","Augmenting Implicit Neural Shape Representations with Explicit
  Deformation Fields",,,,,"cs.CV cs.GR cs.LG","http://creativecommons.org/licenses/by/4.0/","  Implicit neural representation is a recent approach to learn shape
collections as zero level-sets of neural networks, where each shape is
represented by a latent code. So far, the focus has been shape reconstruction,
while shape generalization was mostly left to generic encoder-decoder or
auto-decoder regularization.
  In this paper we advocate deformation-aware regularization for implicit
neural representations, aiming at producing plausible deformations as latent
code changes. The challenge is that implicit representations do not capture
correspondences between different shapes, which makes it difficult to represent
and regularize their deformations. Thus, we propose to pair the implicit
representation of the shapes with an explicit, piecewise linear deformation
field, learned as an auxiliary function. We demonstrate that, by regularizing
these deformation fields, we can encourage the implicit neural representation
to induce natural deformations in the learned shape space, such as
as-rigid-as-possible deformations.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 22:07:08 GMT""}]","2021-08-23"
"2108.08932","Maaike Van Kooten","Maaike A.M. van Kooten, Rebecca Jensen-Clem, Sylvain Cetre, Sam
  Ragland, Charlotte Z. Bond, J. Fowler, and Peter Wizinowich","Status of predictive wavefront control on Keck II adaptive optics bench:
  on-sky coronagraphic results","13 pages, 9 figures, submitted proceedings to SPIE SPIE Optical
  Engineering + Applications 2021, Techniques and Instrumentation for Detection
  of Exoplanets X",,,,"astro-ph.IM","http://creativecommons.org/licenses/by/4.0/","  The behavior of an adaptive optics (AO) system for ground-based high contrast
imaging (HCI) dictates the achievable contrast of the instrument. In conditions
where the coherence time of the atmosphere is short compared to the speed of
the AO system, the servo-lag error becomes the dominate error term of the AO
system. While the AO system measures the wavefront error and subsequently
applies a correction (taking a total of 1 to 2 milli-seconds), the atmospheric
turbulence above the telescope has changed. In addition to reducing the Strehl
ratio, the servo-lag error causes a build-up of speckles along the direction of
the dominant wind vector in the coronagraphic image, severely limiting the
contrast at small angular separations. One strategy to mitigate this problem is
to predict the evolution of the turbulence over the delay. Our predictive
wavefront control algorithm minimizes the delay in a mean square sense and has
been implemented on the Keck II AO bench. In this paper we report on the latest
results of our algorithm and discuss updates to the algorithm itself. We
explore how to tune various filter parameters on the basis of both daytime
laboratory tests and on-sky tests. We show a reduction in residual-mean-square
wavefront error for the predictor compare to the leaky integrator implemented
on Keck. Finally, we present contrast improvements for both day time and on-sky
tests. Using the L-band vortex coronagraph for Keck's NIRC2 instrument, we find
a contrast gain of 2.03 at separation of 3~$\lambda/D$ and up to 3 for larger
separations (4-6~$\lambda/D$).
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 22:08:24 GMT""}]","2021-08-23"
"2108.08933","Beril Sirmacek","Guy R. McPherson, Beril Sirmacek, Ricardo Vinuesa","Environmental thresholds for mass-extinction events",,,,,"astro-ph.EP","http://creativecommons.org/licenses/by-nc-nd/4.0/","  While the global-average temperatures are rapidly rising, more researchers
have been shifting their focus towards the past mass-extinction events in order
to show the relations between temperature increase and temperature thresholds
which might trigger extinction of species. These temperature and
mass-extinction relation graphs are found practical by conservationists and
policy makers to determine temperature threshold values to set climate targets.
Unfortunately, this approach might be dangerous, because mass-extinction events
(MEEs) are related to many environmental parameters and temperature is only one
of them. Herein we provide a more comprehensive evaluation of the environmental
thresholds required to sustain a habitable planet. Besides, we suggest actions
within the sustainable-development goals (SDGs) to observe those critical
environmental parameters, in order to assure having an inhabitable planet for
the current living species.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 22:26:36 GMT""},{""version"":""v2"",""created"":""Thu, 7 Oct 2021 11:35:30 GMT""}]","2021-10-08"
"2108.08934","Shengxuan Liu","Shengxuan Liu","Stability condition on Calabi-Yau threefold of complete intersection of
  quadratic and quartic hypersurfaces","Change the structure of the paper to make it more readable. No
  mathematical changes. Correct typos. Update reference. Update introduction.
  Prejournal version. To be published on Forum of Mathematics, Sigma. 33 pages,
  3 figures, comments are very welcome! arXiv admin note: text overlap with
  arXiv:1810.03434 by other authors",,,,"math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper, we prove a Clifford type inequality for the curve
$X_{2,2,2,4}$, which is the intersection of a quartic and three general
quadratics in $\mathbb{P}^5$. We thus prove a stronger Bogomolov-Gieseker
inequality for characters of stable vector bundles and stable objects on
$X_{2,4}$. Applying the scheme proposed by Bayer, Bertram, Macr\`i, Stellari
and Toda, we can construct an open subset of Bridgeland stability conditions on
$X_{2,4}$.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 22:28:50 GMT""},{""version"":""v2"",""created"":""Wed, 15 Dec 2021 23:58:50 GMT""},{""version"":""v3"",""created"":""Fri, 28 Oct 2022 19:06:53 GMT""}]","2022-11-01"
"2108.08935","Alaa Khalifa","Alaa Khalifa, Gianluca Palli","Symplectic Integration for Multivariate Dynamic Spline-Based Model of
  Deformable Linear Objects","12 pages, 12 figures, journal paper",,,,"cs.RO","http://creativecommons.org/licenses/by/4.0/","  Deformable Linear Objects (DLOs) such as ropes, cables, and surgical sutures
have a wide variety of uses in automotive engineering, surgery, and
electromechanical industries. Therefore, modeling of DLOs as well as a
computationally efficient way to predict the DLO behavior are of great
importance, in particular to enable robotic manipulation of DLOs. The main
motivation of this work is to enable efficient prediction of the DLO behavior
during robotic manipulation. In this paper, the DLO is modeled by a
multivariate dynamic spline, while a symplectic integration method is used to
solve the model iteratively by interpolating the DLO shape during the
manipulation process. Comparisons between the symplectic, Runge-Kutta and Zhai
integrators are reported. The presented results show the capabilities of the
symplectic integrator to overcome other integration methods in predicting the
DLO behavior. Moreover, the results obtained with different sets of model
parameters integrated by means of the symplectic method are reported to show
how they influence the DLO behavior estimation.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 22:28:51 GMT""},{""version"":""v2"",""created"":""Sat, 6 Nov 2021 22:44:11 GMT""}]","2021-11-09"
"2108.08936","Scott Findlay","T. Mawson, D.J. Taplin, H.G. Brown, L. Clark, R. Ishikawa, T. Seki, Y.
  Ikuhara, N. Shibata, D.M. Paganin, M.J. Morgan, M. Weyland, T.C. Petersen,
  S.D. Findlay","Factors limiting quantitative phase retrieval in atomic-resolution
  differential phase contrast scanning transmission electron microscopy using a
  segmented detector","16 pages, 9 figures","Ultramicroscopy 233 (2022) 113457","10.1016/j.ultramic.2021.113457",,"cond-mat.mtrl-sci","http://creativecommons.org/licenses/by-nc-nd/4.0/","  Quantitative differential phase contrast imaging of materials in
atomic-resolution scanning transmission electron microscopy using segmented
detectors is limited by various factors, including coherent and incoherent
aberrations, detector positioning and uniformity, and scan-distortion. By
comparing experimental case studies of monolayer and few-layer graphene with
image simulations, we explore which parameters require the most precise
characterisation for reliable and quantitative interpretation of the
reconstructed phases. Coherent and incoherent lens aberrations are found to
have the most significant impact. For images over a large field of view, the
impact of noise and non-periodic boundary conditions are appreciable, but in
this case study have less of an impact than artefacts introduced by beam
deflections coupling to beam scanning (imperfect tilt-shift purity).
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 22:32:02 GMT""}]","2022-01-12"
"2108.08937","Amir Weiss","Amir Weiss, Everest Huang, Or Ordentlich and Gregory W. Wornell","Blind Modulo Analog-to-Digital Conversion",,,"10.1109/TSP.2022.3198184",,"eess.SP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In a growing number of applications, there is a need to digitize signals
whose spectral characteristics are challenging for traditional
Analog-to-Digital Converters (ADCs). Examples, among others, include systems
where the ADC must acquire at once a very wide but sparsely and dynamically
occupied bandwidth supporting diverse services, as well as systems where the
signal of interest is subject to strong narrowband co-channel interference. In
such scenarios, the resolution requirements can be prohibitively high. As an
alternative, the recently proposed modulo-ADC architecture can in principle
require dramatically fewer bits in the conversation to obtain the target
fidelity, but requires that information about the spectrum be known and
explicitly taken into account by the analog and digital processing in the
converter, which is frequently impractical. To address this limitation, we
develop a blind version of the architecture that requires no such knowledge in
the converter, without sacrificing performance. In particular, it features an
automatic modulo-level adjustment and a fully adaptive modulo unwrapping
mechanism, allowing it to asymptotically match the characteristics of the
unknown input signal. In addition to detailed analysis, simulations demonstrate
the attractive performance characteristics in representative settings.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 22:44:07 GMT""}]","2022-10-12"
"2108.08938","Shoya Sakamoto","Shoya Sakamoto, Nicolas Gauthier, Patrick S. Kirchmann, Jonathan A.
  Sobota, Zhi-Xun Shen","Connection between coherent phonons and electron-phonon coupling in Sb
  (111)",,,,,"cond-mat.mtrl-sci","http://creativecommons.org/licenses/by/4.0/","  We report time- and angle-resolved photoemission spectroscopy measurements on
the Sb(111) surface. We observe band- and momentum-dependent binding-energy
oscillations in the bulk and surface bands driven by $A_{1g}$ and $E_{g}$
coherent phonons. While the bulk band shows simultaneous $A_{1g}$ and $E_{g}$
oscillations, the surface bands show either $A_{1g}$ or $E_{g}$ oscillations.
The observed behavior is reproduced by frozen-phonon calculations based on
density-functional theory. This evidences the connection between
electron-phonon coupling and coherent binding energy dynamics.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 22:59:29 GMT""},{""version"":""v2"",""created"":""Mon, 30 Aug 2021 05:25:14 GMT""}]","2021-08-31"
"2108.08939","Jason Gaddis","Jacob Barahona Kamsvaag and Jason Gaddis","Auslander's Theorem for dihedral actions on preprojective algebras of
  type A","Some typos fixed. To appear in Canadian Mathematical Bulletin",,,,"math.RA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Given an algebra $R$ and $G$ a finite group of automorphisms of $R$, there is
a natural map $\eta_{R,G}:R\#G \to \mathrm{End}_{R^G} R$, called the Auslander
map. A theorem of Auslander shows that $\eta_{R,G}$ is an isomorphism when
$R=\mathbb{C}[V]$ and $G$ is a finite group acting linearly and without
reflections on the finite-dimensional vector space $V$. The work of Mori and
Bao-He-Zhang has encouraged study of this theorem in the context of
Artin-Schelter regular algebras. We initiate a study of Auslander's result in
the setting of non-connected graded Calabi-Yau algebras. When $R$ is a
preprojective algebra of type $A$ and $G$ is a finite subgroup of $D_n$ acting
on $R$ by automorphism, our main result shows that $\eta_{R,G}$ is an
isomorphism if and only if $G$ does not contain all of the reflections through
a vertex.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 23:02:04 GMT""},{""version"":""v2"",""created"":""Mon, 6 Jun 2022 19:02:47 GMT""}]","2022-06-08"
"2108.08940","Joel Kastner","Joel H. Kastner (Rochester Institute of Technology), Emily Wilson
  (Rochester Institute of Technology)","Detached Shell Carbon Stars: Tracing Thermal Pulses on the Asymptotic
  Giant Branch","14 pages, 4 figures; accepted for publication in The Astrophysical
  Journal",,"10.3847/1538-4357/ac1f2e",,"astro-ph.SR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider whether the subset of carbon-rich asymptotic giant branch (AGB)
stars that exhibit detached, expanding circumstellar shells may reveal the past
histories of these stars as having undergone helium shell flashes (thermal
pulses) on the AGB. We exploit newly available Gaia parallaxes and photometry,
along with archival infrared photometry, to obtain refined estimates of the
luminosities of all (12) known detached shell carbon stars. We examine the
relationship between these luminosities and the estimated dynamical ages
(ejection times) of the detached shells associated with the 12 stars, which
range from $\sim$1000 to $\sim$30000 yr. When arranged according to detached
shell dynamical age, the (implied) luminosity evolution of the known detached
shell carbon stars closely follows the predicted ""light curves"" of individual
thermal pulses obtained from models of AGB stars. The comparison between data
and models suggests that detached shell carbon stars are descended from
$\sim$2.5-4.0 $M_\odot$ progenitors. We conclude that detached shell carbon
stars may serve as effective tracers of the luminosity evolution of AGB thermal
pulses.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 23:02:33 GMT""},{""version"":""v2"",""created"":""Fri, 1 Oct 2021 14:48:25 GMT""}]","2021-11-24"
"2108.08941","Mahdi Eshaghi","Mahdi Eshaghi, Cristian Hernando Acevedo, Mahed Batarseh, Aristide
  Dogariu","Phase memory for optical vortex beams",,,,,"physics.optics","http://creativecommons.org/licenses/by/4.0/","  Optical vortex beams have been under considerable attention recently due to
their demonstrated potential for applications ranging from optical
communication to particle trapping. Practical problems related to the
dependence between their phase structure and the physical size have been
addressed by introducing the concept of perfect optical vortex beams.
Propagation of these structured beams through different levels of disturbances
is critical for their uses. For the first time, we examine quantitatively the
degradation of perfect optical vortex beams after their interaction with
localized random media. We developed an analytical model that describes how the
spatial correlation length and the phase variance of the disturbance affect the
phase distribution across the vortex beams. This allows to ascertain the
regimes of randomness where the beams maintain the memory of their initial
vorticity. Systematic numerical simulations and controlled experiments
demonstrate the extent of this memory effect for beams with different vorticity
indices.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 23:02:59 GMT""}]","2021-08-23"
"2108.08942","Tin-Yau Tsang","Tin-Yau Tsang","Dihedral rigidity for cubic initial data sets","38 pages",,,,"math.DG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper we pose and prove a spacetime version of Gromov's dihedral
rigidity theorem (Gromov, Li) for cubes when the dimension is 3 by studying the
level sets of spacetime harmonic functions (Stern, Bray-Stern,
Hirsch-Kazaras-Khuri), extending the work of Chai-Kim. As a corollary, we also
obtain an alternative proof of dihedral rigidity for prisms in hyperbolic space
(Li). We then discuss the relation between polyhedra and the spacetime positive
mass theorem. This generalises the work of Miao-Piubello and Li. Finally, we
show dihedral rigidity of charged Riemannian cubes by charged harmonic
functions (Bray-Hirsch-Kazaras-Khuri-Zhang).
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 23:11:00 GMT""}]","2021-08-23"
"2108.08943","Jae Yong Lee","Jae Yong Lee, Joseph DeGol, Chuhang Zou, Derek Hoiem","PatchMatch-RL: Deep MVS with Pixelwise Depth, Normal, and Visibility","Accepted to ICCV 2021 for oral presentation",,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Recent learning-based multi-view stereo (MVS) methods show excellent
performance with dense cameras and small depth ranges. However, non-learning
based approaches still outperform for scenes with large depth ranges and
sparser wide-baseline views, in part due to their PatchMatch optimization over
pixelwise estimates of depth, normals, and visibility. In this paper, we
propose an end-to-end trainable PatchMatch-based MVS approach that combines
advantages of trainable costs and regularizations with pixelwise estimates. To
overcome the challenge of the non-differentiable PatchMatch optimization that
involves iterative sampling and hard decisions, we use reinforcement learning
to minimize expected photometric cost and maximize likelihood of ground truth
depth and normals. We incorporate normal estimation by using dilated patch
kernels, and propose a recurrent cost regularization that applies beyond
frontal plane-sweep algorithms to our pixelwise depth/normal estimates. We
evaluate our method on widely used MVS benchmarks, ETH3D and Tanks and Temples
(TnT), and compare to other state of the art learning based MVS models. On
ETH3D, our method outperforms other recent learning-based approaches and
performs comparably on advanced TnT.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 23:14:48 GMT""}]","2021-08-23"
"2108.08944","Evan Rosenman","Evan T.R. Rosenman, Rina Friedberg, Mike Baiocchi","Robust Designs for Prospective Randomized Trials Surveying Sensitive
  Topics",,,,,"stat.ME stat.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider the problem of designing a prospective randomized trial in which
the outcome data will be self-reported, and will involve sensitive topics. Our
interest is in misreporting behavior, and how respondents' tendency to under-
or overreport a binary outcome might affect the power of the experiment. We
model the problem by assuming each individual in our study is a member of one
""reporting class"": a truth-teller, underreporter, overreporter, or
false-teller. We show that the joint distribution of reporting classes and
""response classes"" (characterizing individuals' response to the treatment) will
exactly define the bias and variance of the causal estimate in our experiment.
Then, we propose a novel procedure for deriving sample sizes under the
worst-case power corresponding to a given level of misreporting. Our problem is
motivated by prior experience implementing a randomized controlled trial of a
sexual violence prevention program among adolescent girls in Nairobi, Kenya.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 23:20:30 GMT""},{""version"":""v2"",""created"":""Thu, 26 Aug 2021 02:08:56 GMT""}]","2021-08-27"
